instance,method,run,utility,cpu_time,iterations_to_best,cost,quality,lead_time,reliability,capacity_slack
MC-CSSP-M,PSO,7,0.6265237099405303,2.448822199999995,15,63.87621372025897,73.30003256454725,19.64253734321106,0.8256705346493175,1093.4975193975492
MC-CSSP-M,PSO,8,0.6226310537643331,3.0976581999998416,49,72.99080186687861,74.27089632663606,17.09121861031677,0.8383000549025815,892.032643709465
MC-CSSP-M,PSO,9,0.6203438339445514,2.765614199999618,64,72.97354187740892,77.66629571714563,18.138165098800634,0.8040768784596822,1067.4789102316558
MC-CSSP-M,PSO,10,0.629490536630765,3.160143699999935,99,70.56285003347284,74.49286230326874,17.09121861031677,0.821875600645017,981.6025745698325
MC-CSSP-M,PSO,11,0.6251910701434803,2.5555358999999953,120,69.71329243702,78.23619284270417,19.64253734321106,0.8057099781702984,1143.8735538902592
MC-CSSP-M,PSO,12,0.627552893998071,2.4310279999999693,35,63.79036030098121,74.61582947824975,21.88914327430579,0.8621080689177415,923.6992177904949
MC-CSSP-M,PSO,13,0.6216875353197153,2.5023293999997804,39,62.71663017963794,73.86255849318653,22.212004873337136,0.8569715032568375,983.4956191951801
MC-CSSP-M,PSO,14,0.6308300163697124,2.420209700000214,30,65.33552155517651,73.12229005144619,19.64253734321106,0.8508265267990349,1008.4025284099639
MC-CSSP-M,PSO,15,0.6272220698848759,2.505452200000036,94,65.8939928726566,77.00265833494275,22.212004873337136,0.8505010360982314,1028.7549601209312
MC-CSSP-M,PSO,16,0.6265587787906193,2.312086299999919,106,60.20327973805261,74.90135099915574,22.212004873337136,0.8287220108687603,1072.4093683792312
MC-CSSP-M,PSO,17,0.6384072701307917,2.4629104000000552,80,61.62823956227671,74.77187430474731,22.212004873337136,0.8637169829992598,1051.7419904935555
MC-CSSP-M,PSO,18,0.6296782694128013,2.335958699999992,113,66.62665332481505,74.37648766969473,22.212004873337136,0.8885632691251354,1097.4011370192216
MC-CSSP-M,PSO,19,0.6308954572412343,2.3945189999999457,117,65.93438060889275,74.28017509984421,19.64253734321106,0.8366873686998526,1033.0953681691403
MC-CSSP-M,QIDDM,0,0.6494643478859783,4.08107740000014,16,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,1,0.6473066106585024,4.051004399999783,8,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,2,0.6494643478859783,4.2474772000000485,119,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,3,0.6484548265058726,4.259501700000328,59,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,4,0.6484548265058726,3.9494317999997293,56,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,5,0.6484548265058726,4.195453499999985,3,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,6,0.6494643478859783,4.052493099999992,16,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,7,0.6473066106585024,4.065151400000104,8,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,8,0.6484548265058726,4.12404800000013,32,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,9,0.6473066106585024,4.2716724000001705,8,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,10,0.6494643478859783,4.214548599999944,24,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,11,0.6494643478859783,4.25680310000007,6,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,12,0.6494643478859783,4.058803299999909,16,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,13,0.6473066106585024,3.8216150000002926,8,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,14,0.6484548265058726,4.006382199999734,8,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,15,0.6484548265058726,3.7652078999999503,3,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,16,0.6473066106585024,4.232929300000251,6,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,17,0.6484548265058726,3.913338300000305,24,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,18,0.6484548265058726,4.198487600000135,5,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,19,0.6484548265058726,4.154265399999986,8,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-L,TOPSIS,0,0.6712971219371103,0.0005119000002196117,0,67.21012531522422,80.17135416330395,15.93534476592216,0.7751456416992686,2178.8945032261045
MC-CSSP-L,AHP,0,0.6301125042322471,0.0004612000002452987,0,72.02847116003672,84.36432874208238,24.551768674732855,0.8311433370800445,1891.6296591623295
MC-CSSP-L,GA,0,0.6143669007845489,2.8066220000000612,91,74.42808154983044,78.24695666358153,20.851523195071138,0.8370448087269021,2412.6695724367964
MC-CSSP-L,GA,1,0.5916117499387151,2.85203649999994,15,75.32484069182037,79.69897286760832,24.07252294969697,0.8320933295563115,2147.6103719111325
MC-CSSP-L,GA,2,0.5991348270539365,2.9077735999999277,77,73.45804121431883,80.62210132047144,23.598868933672584,0.8252659771101016,1817.400680673265
MC-CSSP-L,GA,3,0.5874382437458496,2.90792939999983,68,77.09615414429028,82.41019313384541,24.07252294969697,0.8032464970685035,1703.1927447184216
MC-CSSP-L,GA,4,0.6135358532019689,2.928386000000046,80,77.68740339264565,80.45765696995562,18.813450510605588,0.7928996879404003,1930.2438403094147
MC-CSSP-L,GA,5,0.6020397408703964,2.7109927999999854,12,78.07788082384249,83.3016608246453,24.551768674732855,0.8373727650835064,2002.5728132245622
MC-CSSP-L,GA,6,0.5963036707960058,3.139334500000132,61,78.52081498249214,81.31393134216188,24.551768674732855,0.8524299528033167,1866.2443448798194
MC-CSSP-L,GA,7,0.6055903265547372,3.1968551999998454,63,70.96909129828842,80.44987302922496,22.69847059691766,0.8007833209723939,2081.2276050977425
MC-CSSP-L,GA,8,0.5984568398859944,2.809266099999604,14,74.8840194834665,81.54355706293116,23.598868933672584,0.8145009476803942,2330.0847051244673
MC-CSSP-L,GA,9,0.5996540556113208,2.872008199999982,87,77.10618016008453,80.97461488782056,22.347505317177635,0.8154091340132243,1797.5572842402844
MC-CSSP-L,GA,10,0.600620766422732,2.8097058000003017,80,75.12446013041179,80.06908228582907,21.772900437719986,0.8053467033755203,2008.0860999224979
MC-CSSP-L,GA,11,0.5866685333472099,2.9488878000001932,110,77.35503633080302,77.79953234247107,22.69847059691766,0.8420996359948517,2088.2555068656684
MC-CSSP-L,GA,12,0.6053470601709732,2.899594700000307,107,77.36156850340495,81.04595131208939,22.347505317177635,0.8316204006965203,1941.4052464978868
MC-CSSP-L,GA,13,0.6024882181452017,2.88965189999999,17,71.66683965198372,81.12550223504732,23.22087080094563,0.8022133230275744,2102.4223669684825
MC-CSSP-L,GA,14,0.6076825766568719,2.9084814999996524,49,78.29011810745199,79.55331517861319,20.19004965028379,0.8158290588265101,2077.3669585463667
MC-CSSP-L,GA,15,0.6028464297912315,3.143862999999783,52,77.0015914884973,80.34891189431679,22.347505317177635,0.8240333098419677,2194.651311686872
MC-CSSP-L,GA,16,0.6064646219150029,2.877030399999967,57,78.66722344016051,83.03767242193817,24.07252294969697,0.8426929978814607,2175.7470155318324
MC-CSSP-L,GA,17,0.6042585118526245,2.9672998000000916,96,76.52574108229854,82.07826495030903,24.468304300756042,0.8402721523552542,2183.1565963423836
MC-CSSP-L,GA,18,0.600762086771925,2.960278399999879,77,77.37774344940416,78.16172295817461,21.71212771463981,0.8478662848953548,2008.9489360085136
MC-CSSP-L,GA,19,0.6007056185352578,2.950391899999886,21,74.1534400903352,79.05145645634865,22.347505317177635,0.8181109241212974,2088.3132575041245
MC-CSSP-L,PSO,0,0.6247992587378598,2.803602299999966,90,75.88926390444786,80.61410430337773,20.036404441730543,0.8195401453328085,2110.974670258229
