instance,method,run,utility,cpu_time,iterations_to_best,cost,quality,lead_time,reliability,capacity_slack
MC-CSSP-M,GA,16,0.608696585480104,2.360339099999692,81,69.68242435410062,78.25923327043266,22.212004873337136,0.8308889766443529,840.152899029642
MC-CSSP-M,GA,17,0.616202915443256,2.2605355000005147,101,67.35981666476434,75.36240335711703,19.64253734321106,0.8114421373458062,1052.7715194826533
MC-CSSP-M,GA,18,0.6053570016265186,2.2810581000003367,42,69.39798136571497,75.3639094551499,22.212004873337136,0.865315475002114,949.8809764154094
MC-CSSP-M,GA,19,0.6152704071715075,2.397952599999371,81,65.25274625897919,75.87920239001167,23.483745691458722,0.8611298875766694,893.7497221852127
MC-CSSP-M,PSO,0,0.6323488738292209,2.0713070000001608,66,63.71166449298757,74.62902238651168,22.212004873337136,0.8749873497506814,1039.6647386714849
MC-CSSP-M,PSO,1,0.6403119257294246,2.070275000000038,95,59.128182174078525,74.94783226609108,22.212004873337136,0.8457725176572466,1006.3666527273554
MC-CSSP-M,PSO,2,0.6200470631595444,2.0228189999997994,107,69.61866431027028,76.60710998569704,22.212004873337136,0.8595061786611321,1163.6771909064842
MC-CSSP-M,PSO,3,0.6238313493520828,2.1481250000006185,91,68.2041308169409,74.87463875745031,20.574559157300506,0.8466006636581883,1142.8731876425272
MC-CSSP-M,PSO,4,0.6309508705550867,2.439845900000364,62,63.711849208291845,76.35555840150072,22.212004873337136,0.8485897094813636,954.0924359779547
MC-CSSP-M,PSO,5,0.6232568968907078,2.7927275999991252,101,69.7471904628917,77.47515349947044,23.483745691458722,0.8815642074088045,918.605739942429
MC-CSSP-M,PSO,6,0.6141995320415607,2.109870299999784,66,69.86296328296467,77.89951190943474,19.64253734321106,0.801873129646547,1007.0938253104277
MC-CSSP-M,PSO,7,0.6265237099405303,2.112840800000413,15,63.87621372025897,73.30003256454725,19.64253734321106,0.8256705346493175,1093.4975193975492
MC-CSSP-M,PSO,8,0.6226310537643331,2.410225300000093,49,72.99080186687861,74.27089632663606,17.09121861031677,0.8383000549025815,892.032643709465
MC-CSSP-M,PSO,9,0.6203438339445514,2.9015894000003755,64,72.97354187740892,77.66629571714563,18.138165098800634,0.8040768784596822,1067.4789102316558
MC-CSSP-M,PSO,10,0.629490536630765,2.972520700000132,99,70.56285003347284,74.49286230326874,17.09121861031677,0.821875600645017,981.6025745698325
MC-CSSP-M,PSO,11,0.6251910701434803,2.1264283000000432,120,69.71329243702,78.23619284270417,19.64253734321106,0.8057099781702984,1143.8735538902592
MC-CSSP-M,PSO,12,0.627552893998071,2.0959064000007857,35,63.79036030098121,74.61582947824975,21.88914327430579,0.8621080689177415,923.6992177904949
MC-CSSP-M,PSO,13,0.6216875353197153,2.1645705000000817,39,62.71663017963794,73.86255849318653,22.212004873337136,0.8569715032568375,983.4956191951801
MC-CSSP-M,PSO,14,0.6308300163697124,2.5209590000004027,30,65.33552155517651,73.12229005144619,19.64253734321106,0.8508265267990349,1008.4025284099639
MC-CSSP-M,PSO,15,0.6272220698848759,2.2606792000005953,94,65.8939928726566,77.00265833494275,22.212004873337136,0.8505010360982314,1028.7549601209312
MC-CSSP-M,PSO,16,0.6265587787906193,2.265092700000423,106,60.20327973805261,74.90135099915574,22.212004873337136,0.8287220108687603,1072.4093683792312
MC-CSSP-M,PSO,17,0.6384072701307917,2.1767225000003236,80,61.62823956227671,74.77187430474731,22.212004873337136,0.8637169829992598,1051.7419904935555
MC-CSSP-M,PSO,18,0.6296782694128013,2.2063091999998505,113,66.62665332481505,74.37648766969473,22.212004873337136,0.8885632691251354,1097.4011370192216
MC-CSSP-M,PSO,19,0.6308954572412343,2.0805992000005062,117,65.93438060889275,74.28017509984421,19.64253734321106,0.8366873686998526,1033.0953681691403
MC-CSSP-M,QEA,0,0.6401582360236782,2.0094484000001103,53,64.51803892393012,77.06532178535798,22.212004873337136,0.8667421171917765,1033.857155959256
MC-CSSP-M,QEA,1,0.646260119008898,2.0337628999996014,45,60.799920739781534,75.43497823956439,22.212004873337136,0.8633348579460167,1070.5640483285952
MC-CSSP-M,QEA,2,0.6494643478859783,2.032382100000177,54,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QEA,3,0.6425307555234212,1.97313369999938,79,63.97101580151415,76.80395496233037,22.212004873337136,0.8637335440426716,1125.4002315201942
MC-CSSP-M,QEA,4,0.6451149982718232,2.055591100000129,23,63.869590387749355,74.91055816025928,22.212004873337136,0.8860721528529202,1152.5565337632038
MC-CSSP-M,QEA,5,0.6484548265058726,2.1298275999997713,25,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QEA,6,0.6435336208485014,2.8044621999997617,32,66.0892023408938,75.04308709419838,22.212004873337136,0.8992404951387333,1161.682428033852
MC-CSSP-M,QEA,7,0.635658631545835,2.2069196000002194,44,65.01615622773816,75.77075466857764,22.212004873337136,0.8682866261592149,1083.822158927846
